                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                  1.162,                 1.0939,                0.00901,                0.00901,                0.00901
                     31,                 1.0206,                  1.009,                0.00901,                0.00901,                0.00901
                     32,                 1.1349,                0.59955,                0.97306,                0.08638,                0.84298,                0.74051,                0.44779,                 1.1743,                0.59554,                0.97673,               0.008977,               0.008977,               0.008977
                     32,                 1.1579,                 1.0921,               0.008977,               0.008977,               0.008977
                     32,                 1.0207,                  1.009,               0.008977,               0.008977,               0.008977
                     33,                 1.1282,                0.59561,                0.97262,                0.09257,                0.84107,                0.73693,                0.44914,                 1.1721,                0.59287,                0.97795,               0.008944,               0.008944,               0.008944
                     33,                 1.1551,                 1.0872,               0.008944,               0.008944,               0.008944
                     33,                 1.0205,                 1.0084,               0.008944,               0.008944,               0.008944
                     34,                 1.1341,                0.59613,                  0.971,                0.08564,                0.84082,                0.73704,                0.44897,                 1.1656,                0.59107,                0.97346,               0.008911,               0.008911,               0.008911
                     34,                  1.152,                 1.0874,               0.008911,               0.008911,               0.008911
                     34,                 1.0205,                 1.0084,               0.008911,               0.008911,               0.008911
                     35,                 1.1297,                0.59665,                0.97096,                0.08996,                0.84473,                0.73778,                0.44732,                 1.1717,                0.59091,                0.97201,               0.008878,               0.008878,               0.008878
                     35,                 1.1527,                 1.0852,               0.008878,               0.008878,               0.008878
                     35,                 1.0208,                 1.0094,               0.008878,               0.008878,               0.008878
                     36,                  1.137,                0.59943,                0.97543,                0.09386,                0.84323,                0.73979,                0.44885,                 1.1746,                0.58934,                0.97838,               0.008845,               0.008845,               0.008845
                     36,                 1.1523,                  1.087,               0.008845,               0.008845,               0.008845
                     36,                 1.0217,                 1.0094,               0.008845,               0.008845,               0.008845
                     37,                 1.1334,                0.59523,                0.97141,                0.09332,                 0.8414,                0.73917,                0.44889,                 1.1734,                 0.5892,                0.97444,               0.008812,               0.008812,               0.008812
                     37,                 1.1398,                 1.0824,               0.008812,               0.008812,               0.008812
                     37,                 1.0198,                 1.0081,               0.008812,               0.008812,               0.008812
                     38,                  1.128,                  0.593,                0.97253,                 0.0948,                0.84032,                0.73777,                0.44835,                 1.1778,                0.58973,                0.98132,               0.008779,               0.008779,               0.008779
                     38,                 1.1445,                 1.0847,               0.008779,               0.008779,               0.008779
                     38,                   1.02,                 1.0081,               0.008779,               0.008779,               0.008779
                     39,                 1.1292,                0.59308,                0.97131,                0.08972,                0.83973,                0.73456,                0.44794,                 1.1711,                0.58841,                0.97267,               0.008746,               0.008746,               0.008746
                     39,                 1.1396,                 1.0821,               0.008746,               0.008746,               0.008746
                     39,                   1.02,                 1.0078,               0.008746,               0.008746,               0.008746
                     40,                 1.1264,                0.59076,                0.96973,                 0.0935,                0.84107,                0.73844,                0.44883,                 1.1751,                0.58686,                0.98061,               0.008713,               0.008713,               0.008713
                     40,                 1.1401,                 1.0807,               0.008713,               0.008713,               0.008713
                     40,                 1.0199,                 1.0081,               0.008713,               0.008713,               0.008713
                     41,                 1.1252,                0.59248,                0.96929,                0.09219,                 0.8424,                0.73733,                0.44801,                 1.1693,                0.58666,                 0.9739,                0.00868,                0.00868,                0.00868
                     41,                 1.1392,                 1.0816,                0.00868,                0.00868,                0.00868
                     41,                 1.0211,                 1.0087,                0.00868,                0.00868,                0.00868
                     42,                 1.1127,                0.58515,                0.96442,                0.08861,                 0.8419,                0.73776,                 0.4493,                 1.1727,                0.58607,                0.97401,               0.008647,               0.008647,               0.008647
                     42,                 1.1312,                 1.0779,               0.008647,               0.008647,               0.008647
                     42,                 1.0197,                 1.0071,               0.008647,               0.008647,               0.008647
                     43,                 1.1235,                 0.5877,                 0.9684,                0.09856,                0.84098,                0.73893,                0.45074,                 1.1704,                0.58437,                0.97154,               0.008614,               0.008614,               0.008614
                     43,                 1.1307,                 1.0775,               0.008614,               0.008614,               0.008614
                     43,                 1.0201,                 1.0079,               0.008614,               0.008614,               0.008614
                     44,                 1.1225,                0.58935,                0.96768,                0.09435,                0.84148,                0.73984,                0.44912,                  1.175,                0.58443,                0.97507,               0.008581,               0.008581,               0.008581
                     44,                 1.1312,                 1.0785,               0.008581,               0.008581,               0.008581
                     44,                 1.0196,                 1.0072,               0.008581,               0.008581,               0.008581
                     45,                 1.1164,                0.58503,                 0.9675,                0.10244,                0.84531,                0.74447,                0.45236,                 1.1678,                0.57895,                0.97188,               0.008548,               0.008548,               0.008548
                     45,                  1.127,                 1.0736,               0.008548,               0.008548,               0.008548
                     45,                 1.0196,                 1.0071,               0.008548,               0.008548,               0.008548
                     46,                 1.1215,                0.58696,                0.96585,                0.10105,                 0.8419,                0.74193,                0.45255,                 1.1634,                0.58018,                 0.9678,               0.008515,               0.008515,               0.008515
                     46,                 1.1196,                 1.0737,               0.008515,               0.008515,               0.008515
                     46,                 1.0191,                 1.0067,               0.008515,               0.008515,               0.008515
                     47,                 1.1162,                0.58284,                0.96575,                0.09881,                0.84406,                 0.7379,                0.45082,                 1.1663,                0.58028,                0.97285,               0.008482,               0.008482,               0.008482
                     47,                 1.1153,                 1.0703,               0.008482,               0.008482,               0.008482
                     47,                 1.0189,                  1.006,               0.008482,               0.008482,               0.008482
                     48,                 1.1129,                0.58179,                0.96451,                0.09754,                0.84382,                0.74188,                  0.453,                 1.1659,                0.57959,                0.96981,               0.008449,               0.008449,               0.008449
                     48,                 1.1158,                 1.0692,               0.008449,               0.008449,               0.008449
                     48,                 1.0185,                  1.006,               0.008449,               0.008449,               0.008449
                     49,                 1.1188,                 0.5828,                0.96742,                0.09561,                0.83973,                 0.7397,                0.45288,                  1.165,                0.58091,                 0.9735,               0.008416,               0.008416,               0.008416
                     49,                 1.1089,                 1.0673,               0.008416,               0.008416,               0.008416
                     49,                 1.0199,                 1.0069,               0.008416,               0.008416,               0.008416
                     50,                 1.1165,                0.58317,                 0.9661,                0.09617,                 0.8429,                0.74218,                 0.4514,                 1.1617,                0.57881,                0.96617,               0.008383,               0.008383,               0.008383
                     50,                 1.1128,                 1.0662,               0.008383,               0.008383,               0.008383
                     50,                 1.0175,                 1.0055,               0.008383,               0.008383,               0.008383
